   36.90951       32.15739       21.32686      -11.25681    
   38.00645       33.32102       22.54564      -10.42388    
   39.09823       34.48118       23.76705      -9.583045    
   40.18508       35.63794       24.99099      -8.734045    
   41.26726       36.79138       26.21737      -7.876612    
   42.34501       37.94158       27.44610      -7.010458    
   43.41859       39.08863       28.67712      -6.135273    
   44.48825       40.23262       29.91035      -5.250725    
   45.55424       41.37367       31.14573      -4.356460    
   46.61683       42.51189       32.38323      -3.452096    
   47.67624       43.64738       33.62278      -2.537222    
   48.73274       44.78028       34.86434      -1.611398    
   49.78655       45.91070       36.10789     -0.6741490    
   50.83790       47.03876       37.35340      0.2750338    
   51.88702       48.16459       38.60085       1.236700    
   52.93411       49.28830       39.85020       2.211443    
   53.97938       50.41002       41.10147       3.199900    
   55.02301       51.52985       42.35464       4.202762    
   56.06519       52.64793       43.60970       5.220773    
   57.10606       53.76435       44.86665       6.254737    
   58.14581       54.87923       46.12551       7.305528    
   59.18455       55.99266       47.38627       8.374086    
   60.22241       57.10476       48.64896       9.461437    
   61.25951       58.21560       49.91358       10.56869    
   62.29594       59.32527       51.18015       11.69705    
   63.33178       60.43387       52.44868       12.84782    
   64.36712       61.54146       53.71921       14.02242    
   65.40199       62.64812       54.99175       15.22242    
   66.43646       63.75391       56.26633       16.44949    
   67.47056       64.85889       57.54298       17.70547    
   68.50430       65.96313       58.82171       18.99238    
   69.53768       67.06666       60.10257       20.31241    
   70.57072       68.16954       61.38559       21.66796    
   71.60340       69.27180       62.67079       23.06166    
   72.63571       70.37350       63.95821       24.49637    
   73.66761       71.47466       65.24789       25.97524    
   74.69908       72.57533       66.53986       27.50171    
   75.73008       73.67551       67.83417       29.07955    
   76.76056       74.77526       69.13084       30.71289    
   77.79048       75.87460       70.42993       32.40625    
   78.81979       76.97355       71.73148       34.16455    
   79.84846       78.07215       73.03551       35.99318    
   80.87641       79.17043       74.34210       37.89803    
   81.90363       80.26841       75.65128       39.88544    
   82.93005       81.36615       76.96311       41.96231    
   83.95564       82.46367       78.27763       44.13604    
   84.98038       83.56101       79.59490       46.41456    
   86.00422       84.65823       80.91498       48.80622    
   87.02716       85.75538       82.23792       51.31976    
   88.04919       86.85251       83.56377       53.96419    
   89.07030       87.94968       84.89262       56.74851    
   90.09052       89.04698       86.22451       59.68151    
   91.10983       90.14447       87.55951       62.77135    
   92.12831       91.24225       88.89769       66.02506    
   93.14598       92.34039       90.23911       69.44793    
   94.16290       93.43902       91.58385       73.04276    
   95.17915       94.53823       92.93198       76.80910    
   96.19482       95.63815       94.28355       80.74232    
   97.21000       96.73889       95.63863       84.83293    
   98.22481       97.84060       96.99731       89.06592    
   99.23938       98.94342       98.35966       93.42057    
   100.2539       100.0475       99.72572       97.87065    
   101.2684       101.1530       101.0956       102.3852    
   102.2832       102.2601       102.4692       106.9297    
   103.2984       103.3690       103.8468       111.4682    
   104.3142       104.4798       105.2284       115.9647    
   105.3308       105.5927       106.6139       120.3856    
   106.3486       106.7080       108.0035       124.7011    
   107.3676       107.8258       109.3971       128.8863    
   108.3881       108.9464       110.7949       132.9220    
   109.4105       110.0699       112.1967       136.7947    
   110.4349       111.1966       113.6027       140.4962    
   111.4617       112.3266       115.0127       144.0232    
   112.4911       113.4603       116.4268       147.3761    
   113.5233       114.5978       117.8450       150.5585    
   114.5588       115.7393       119.2672       153.5762    
   115.5978       116.8850       120.6933       156.4365    
   116.6406       118.0352       122.1233       159.1479    
   117.6874       119.1900       123.5570       161.7193    
   118.7386       120.3497       124.9943       164.1597    
   119.7945       121.5144       126.4351       166.4781    
   120.8554       122.6844       127.8793       168.6831    
   121.9215       123.8597       129.3266       170.7830    
   122.9930       125.0406       130.7768       172.7856    
   124.0704       126.2271       132.2298       174.6983    
   125.1538       127.4195       133.6853       176.5277    
   126.2434       128.6178       135.1430       178.2802    
   127.3395       129.8221       136.6026       179.9614    
   128.4423       131.0325       138.0639      -178.4232    
   129.5520       132.2491       139.5264      -176.8689    
   130.6687       133.4719       140.9899      -175.3712    
   131.7926       134.7008       142.4539      -173.9260    
   132.9238       135.9360       143.9182      -172.5297    
   134.0625       137.1772       145.3821      -171.1788    
   135.2086       138.4245       146.8454      -169.8703    
   136.3622       139.6778       148.3076      -168.6013    
   137.5234       140.9369       149.7682      -167.3691    
