 1 0 0 0
 2 0 0 0
 3 0 0 0
 4 0 0 0
 5 0 0 0
 6 0 0 0
 7 0 0 0
 8 0 0 0
 9 0 0 0
 10 0 0 0
 11 0 0 0
 12 0 0 0
 13 0 0 0
 14 0 0 0
 15 0 0 0
 16 0 0 0
 17 0 0 0
 18 0 0 0
 19 0 0 0
 20 0 0 0
 21 0 0 0
 22 0 0 0
 23 0 255 0
 24 0 255 0
 25 0 255 0
 26 0 255 0
 27 0 255 0
 28 0 255 0
 29 0 255 0
 30 0 255 0
 31 0 255 0
 32 0 255 0
 33 0 255 0
 34 0 255 0
 35 0 255 0
 36 0 255 0
 37 0 255 0
 38 0 255 0
 39 0 255 0
 40 0 255 0
 41 0 255 0
 42 0 255 0
 43 0 255 0
 44 0 255 0
 45 0 255 0
 46 0 255 0
 47 0 255 100
 48 0 255 100
 49 0 255 100
 50 0 255 100
 51 0 255 100
 52 0 255 100
 53 0 255 100
 54 0 255 100
 55 0 255 100
 56 0 255 100
 57 0 255 100
 58 0 255 100
 59 0 255 100
 60 0 255 100
 61 0 255 100
 62 0 255 100
 63 0 255 100
 64 0 255 100
 65 0 255 100
 66 0 255 100
 67 0 255 100
 68 0 255 100
 69 0 255 100
 70 0 255 190
 71 0 255 190
 72 0 255 190
 73 0 255 190
 74 0 255 190
 75 0 255 190
 76 0 255 190
 77 0 255 190
 78 0 255 190
 79 0 255 190
 80 0 255 190
 81 0 255 190
 82 0 255 190
 83 0 255 190
 84 0 255 190
 85 0 255 190
 86 0 255 190
 87 0 255 190
 88 0 255 190
 89 0 255 190
 90 0 255 190
 91 0 255 190
 92 0 255 190
 93 40 255 255
 94 40 255 255
 95 40 255 255
 96 40 255 255
 97 40 255 255
 98 40 255 255
 99 40 255 255
 100 40 255 255
 101 40 255 255
 102 40 255 255
 103 40 255 255
 104 40 255 255
 105 40 255 255
 106 40 255 255
 107 40 255 255
 108 40 255 255
 109 40 255 255
 110 40 255 255
 111 40 255 255
 112 40 255 255
 113 40 255 255
 114 40 255 255
 115 40 255 255
 116 140 255 255
 117 140 255 255
 118 140 255 255
 119 140 255 255
 120 140 255 255
 121 140 255 255
 122 140 255 255
 123 140 255 255
 124 140 255 255
 125 140 255 255
 126 140 255 255
 127 140 255 255
 128 140 255 255
 129 140 255 255
 130 140 255 255
 131 140 255 255
 132 140 255 255
 133 140 255 255
 134 140 255 255
 135 140 255 255
 136 140 255 255
 137 140 255 255
 138 140 255 255
 139 190 0 255
 140 190 0 255
 141 190 0 255
 142 190 0 255
 143 190 0 255
 144 190 0 255
 145 190 0 255
 146 190 0 255
 147 190 0 255
 148 190 0 255
 149 190 0 255
 150 190 0 255
 151 190 0 255
 152 190 0 255
 153 190 0 255
 154 190 0 255
 155 190 0 255
 156 190 0 255
 157 190 0 255
 158 190 0 255
 159 190 0 255
 160 190 0 255
 161 190 0 255
 162 255 0 255
 163 255 0 255
 164 255 0 255
 165 255 0 255
 166 255 0 255
 167 255 0 255
 168 255 0 255
 169 255 0 255
 170 255 0 255
 171 255 0 255
 172 255 0 255
 173 255 0 255
 174 255 0 255
 175 255 0 255
 176 255 0 255
 177 255 0 255
 178 255 0 255
 179 255 0 255
 180 255 0 255
 181 255 0 255
 182 255 0 255
 183 255 0 255
 184 255 0 255
 185 255 0 180
 186 255 0 180
 187 255 0 180
 188 255 0 180
 189 255 0 180
 190 255 0 180
 191 255 0 180
 192 255 0 180
 193 255 0 180
 194 255 0 180
 195 255 0 180
 196 255 0 180
 197 255 0 180
 198 255 0 180
 199 255 0 180
 200 255 0 180
 201 255 0 180
 202 255 0 180
 203 255 0 180
 204 255 0 180
 205 255 0 180
 206 255 0 180
 207 255 0 180
 208 255 0 110
 209 255 0 110
 210 255 0 110
 211 255 0 110
 212 255 0 110
 213 255 0 110
 214 255 0 110
 215 255 0 110
 216 255 0 110
 217 255 0 110
 218 255 0 110
 219 255 0 110
 220 255 0 110
 221 255 0 110
 222 255 0 110
 223 255 0 110
 224 255 0 110
 225 255 0 110
 226 255 0 110
 227 255 0 110
 228 255 0 110
 229 255 0 110
 230 255 0 110
 231 255 0 0
 232 255 0 0
 233 255 0 0
 234 255 0 0
 235 255 0 0
 236 255 0 0
 237 255 0 0
 238 255 0 0
 239 255 0 0
 240 255 0 0
 241 255 0 0
 242 255 0 0
 243 255 0 0
 244 255 0 0
 245 255 0 0
 246 255 0 0
 247 255 0 0
 248 255 0 0
 249 255 0 0
 250 255 0 0
 251 255 0 0
 252 255 0 0
 253 255 0 0
 254 255 0 0
 255 255 255 255
 256 255 255 255
